longitude,latitude,store_name,street_address,city,state,zip,phone_number
-122.609399,47.362011,T-1205  Gig Harbor,11400 51st Ave NW,Gig Harbor,WA,98332,(253)858-9777
-83.983156,34.069612,T-1206  Buford,3205 Woodward Crossing Blvd,Buford,GA,30519,(678)482-2367
-115.286412,36.160361,T-1207  Las Vegas Boca Park,8750 W Charleston Blvd,Las Vegas,NV,89117,(702)933-2300
-122.063574,37.905724,T-1208  Walnut Creek,1871 N Main St,Walnut Creek,CA,94596,(925)979-0083
-111.757392,33.334249,T-1209  Gilbert,1515 E Warner Rd,Gilbert,AZ,85296,(480)892-2282
-94.377521,44.868862,T-1210  Hutchinson,1370 Highway 15,Hutchinson,MN,55350,(320)587-7113
-93.187488,44.432472,T-1211  Northfield,2323 Highway 3 S,Northfield,MN,55057,(507)645-4777
-87.922079,43.318814,T-1212  Grafton,1250 N Port Washington Rd,Grafton,WI,53024,(262)375-6395
-88.00308,41.644491,T-1213  Lemont,13460 S Archer Ave,Lemont,IL,60439,(630)243-6511
-85.986882,39.777142,T-1214  Washington Square,10202 E Washington St,Indianapolis,IN,46229,(317)899-3198
-82.108971,41.389245,T-1215  Elyria,240 Market Dr,Elyria,OH,44035,(440)324-1000
-80.226362,40.186068,T-1216  Washington,335 Washington Rd,Washington,PA,15301,(724)229-9277
-80.184842,40.446152,T-1217  North Fayette,600 Chauvet Dr,Pittsburgh,PA,15275,(412)490-0488
-80.041435,40.586255,T-1218  McCandless,9805 McKnight Rd,Pittsburgh,PA,15237,(412)369-9411
-79.771989,40.435259,T-1219  Monroeville,4004 Monroeville Blvd,Monroeville,PA,15146,(412)374-9611
-79.599119,40.306604,T-1220  Greensburg,RR 6 Box 216,Greensburg,PA,15601,(724)853-7440
-76.680188,39.987008,T-1221  York Galleria,2610 Pleasant Valley Rd,York,PA,17402,(717)755-2759
-75.981033,40.357035,T-1222  Spring Township,2769 Papermill Rd,Wyomissing,PA,19610,(610)374-9875
-84.756485,33.394552,T-1223  Newnan,555 Bullsboro Dr,Newnan,GA,30265,(770)502-0294
-74.5533,40.562253,T-1224  Bridgewater,200 Promenade Blvd,Bridgewater,NJ,8807,(732)868-8333
-77.632983,37.421909,T-1225  Richmond Brandermill,4601 Commonwealth Center Pkwy,Midlothian,VA,23112,(804)639-0580
-77.403694,34.787863,T-1226  Jacksonville,1395D Western Blvd,Jacksonville,NC,28546,(910)937-6400
-71.484075,43.219541,T-1227  Concord,80 Damante Dr,Concord,NH,3301,(603)227-0809
-71.438809,42.70279,T-1228  Nashua,310 Daniel Webster Hwy,Nashua,NH,3060,(603)891-4858
-71.070625,42.399251,T-1229  Everett,1 Mystic View Rd,Everett,MA,2149,(617)420-0000
-116.352857,43.661887,T-1230  Boise NW,6280 N Eagle Rd,Boise,ID,83713,(208)938-8350
-96.683467,33.098051,T-1231  Allen,907 W McDermott Dr,Allen,TX,75013,(972)396-9486
-72.642335,42.167693,T-1232  Holyoke,50 Holyoke St,Holyoke,MA,1040,(413)532-0240
-75.56013,38.41525,T-1233  Salisbury,125 E North Point Dr,Salisbury,MD,21804,(410)572-6144
-78.168523,39.153105,T-1234  Winchester,2340 Legge Blvd,Winchester,VA,22601,(540)535-0220
-92.722502,44.965467,T-1235  Hudson,2401 Coulee Rd,Hudson,WI,54016,(715)381-0469
-82.977805,40.144063,T-1236  Polaris,1485 Polaris Pkwy,Columbus,OH,43240,(614)430-5585
-111.064982,45.70633,T-1237  Bozeman,2550 Catron Rd,Bozeman,MT,59718,(406)582-9669
-117.785087,33.728319,T-1238  Irvine North,13200 Jamboree Rd,Irvine,CA,92602,(714)838-1209
-119.776214,39.101309,T-1239  Carson City,910 Jacks Valley Rd,Carson City,NV,89705,(775)267-5151
-111.859554,33.262469,T-1240  Ocotillo,2880 S Alma School Rd,Chandler,AZ,85248,(480)782-1881
-90.698066,38.778939,T-1241  O'Fallon,2300 Highway K,O Fallon,MO,63366,(636)379-2903
-112.352611,33.462116,T-1242  Goodyear,1515 N Litchfield Rd,Goodyear,AZ,85338,(623)935-3510
-115.1722,36.238311,T-1243  Las Vegas North,2189 W Craig Rd,North Las Vegas,NV,89032,(702)648-1005
-92.999598,45.274806,T-1244  Forest Lake,356 12th St SW,Forest Lake,MN,55025,(651)464-4700
-92.892931,44.737158,T-1245  Hastings,875 General Sieben Dr,Hastings,MN,55033,(651)480-2080
-87.403897,44.822097,T-1246  Sturgeon Bay,410 S Ashland Ave,Sturgeon Bay,WI,54235,(920)743-5775
-88.071235,44.490463,T-1247  Green Bay West,1001 Cormier Rd,Green Bay,WI,54304,(920)499-0494
-88.357307,44.245187,T-1248  Appleton East,1800 S Kensington Dr,Appleton,WI,54915,(920)749-9770
-72.549698,41.811476,T-1249  South Windsor,125 Buckland Hills Dr,Manchester,CT,6040,(860)327-0082
-83.991031,35.750807,T-1250  Maryville,800 Watkins Rd,Maryville,TN,37801,(865)982-1590
-83.289486,42.705484,T-1251  Auburn Hills,650 Brown Rd,Auburn Hills,MI,48326,(248)393-8106
-84.21368,39.633947,T-1252  Dayton South,2300 Miamisburg Centerville Rd,Dayton,OH,45459,(937)435-3817
-79.913626,40.409876,T-1253  Waterfront,360 Waterfront Dr E,Homestead,PA,15120,(412)464-2522
-76.79961,40.309929,T-1254  Harrisburg North,5125 Jonestown Rd Ste 331,Harrisburg,PA,17112,(717)671-8098
-72.581153,41.996206,T-1255  Enfield,90 Elm St,Enfield,CT,6082,(860)741-2676
-75.11596,40.124594,T-1256  Abington Township,1495 Old York Rd,Abington,PA,19001,(215)572-6977
-77.77298,39.62033,T-1257  Hagerstown,17213 Cole Rd,Hagerstown,MD,21740,(301)582-9118
-76.51918,38.30053,T-1258  Lexington Park,45155 First Colony Way,California,MD,20619,(301)862-5003
-80.092343,40.685928,T-1259  Cranberry,1717 Route 228,Cranberry Twp,PA,16066,(724)778-9000
-75.244916,40.994151,T-1260  Stroudsburg,350 Pocono Commons,Stroudsburg,PA,18360,(570)426-1050
-81.713247,38.331196,T-1261  Charleston,30 Rhl Blvd,Charleston,WV,25309,(304)746-5445
-73.723556,40.664628,T-1262  Valley Stream,500 W Sunrise Hwy,Valley Stream,NY,11581,(516)568-9264
-73.985205,40.809319,T-1263  Edgewater,543 River Rd,Edgewater,NJ,7020,(201)402-0252
-73.494694,40.724686,T-1264  Levittown,3850 Hempstead Tpke,Levittown,NY,11756,(516)731-9392
-76.63405,39.46174,T-1265  Timonium,9901 York Rd,Cockeysville,MD,21030,(410)683-4985
-71.130923,42.514944,T-1266  Woburn,101 Commerce Way,Woburn,MA,1801,(781)904-0002
-72.147288,41.376791,T-1267  Waterford,900 Hartford Tpke,Waterford,CT,6385,(860)442-3300
-73.824074,42.704946,T-1268  Colonie Northway,1440 Central Ave,Colonie,NY,12205,(518)489-1112
-75.293803,40.102299,T-1269  Plymouth Meeting,2250 Chemical Rd,Plymouth Meeting,PA,19462,(610)276-0042
-79.953788,40.347822,T-1270  West Mifflin,1717 Lebanon Church Rd,West Mifflin,PA,15122,(412)502-0020
-73.74399,43.100625,T-1271  Saratoga Springs,3031 Route 50,Saratoga Springs,NY,12866,(518)226-0003
-93.5012,44.7755,T-1272  Shakopee,1685 17th Ave E,Shakopee,MN,55379,(952)445-5332
-87.22198,30.531347,T-1273  Pensacola NE,1749 E Nine Mile Rd,Pensacola,FL,32514,(850)473-8647
-87.896356,30.602718,T-1274  Daphne,1698 US Highway 98,Daphne,AL,36526,(251)621-3540
-79.19006,37.345886,T-1275  Lynchburg,4040 Wards Rd,Lynchburg,VA,24502,(434)239-6163
-83.840811,39.94047,T-1277  Springfield,1885 W 1st St,Springfield,OH,45504,(937)324-2584
-90.39076,38.41374,T-1278  Arnold,3840 Vogel Rd,Arnold,MO,63010,(636)287-1055
-90.405018,38.564953,T-1279  Kirkwood,1042 S Kirkwood Rd,Kirkwood,MO,63122,(314)822-4051
-90.563361,38.789481,T-1280  St Charles,3881 Mexico Rd,Saint Charles,MO,63303,(636)922-0165
-71.497822,42.159968,T-1281  Milford,250 Fortune Blvd,Milford,MA,1757,(508)478-5880
-112.019782,46.619234,T-1282  Helena,3303 N Montana Ave,Helena,MT,59602,(406)495-8368
-117.205267,33.566125,T-1283  Murrieta,41040 California Oaks Rd,Murrieta,CA,92562,(951)696-7527
-122.324568,47.709485,T-1284  Northgate,302 NE Northgate Way,Seattle,WA,98125,(206)494-0897
-83.678459,42.235961,T-1285  Ann Arbor East,3749 Carpenter Rd,Ypsilanti,MI,48197,(734)975-4396
-87.028634,41.468198,T-1286  Valparaiso,2420 Laporte Ave,Valparaiso,IN,46383,(219)531-6448
-80.09192,42.057178,T-1287  Erie,6700 Peach St,Erie,PA,16509,(814)860-8511
-77.911823,40.810609,T-1288  State College,315 Lowes Blvd,State College,PA,16803,(814)861-8660
-72.762917,41.710114,T-1289  New Britain,475 Hartford Rd,New Britain,CT,6053,(860)348-9100
-71.024575,42.481075,T-1290  Saugus,400 Lynn Fells Pkwy,Saugus,MA,1906,(781)307-0000
-75.453218,40.131464,T-1291  Upper Providence,200 Mill Rd Ste 100,Phoenixville,PA,19460,(610)650-8700
-80.422038,37.157828,T-1292  Christiansburg,195 Conston Ave,Christiansburg,VA,24073,(540)381-9459
-117.918045,33.680958,T-1293  Costa Mesa,3030 Harbor Blvd Suite A,Costa Mesa,CA,92626,(714)979-0372
-81.322195,29.875847,T-1294  St Augustine,1440 US Hwy 1 S,Saint Augustine,FL,32084,(904)810-2336
-76.90672,38.99857,T-1295  Greenbelt,6100 Greenbelt Rd,Greenbelt,MD,20770,(301)837-0054
-74.368699,41.453094,T-1296  Middletown,1 N Galleria Dr,Middletown,NY,10941,(845)692-3700
-80.851632,32.257277,T-1298  Hilton Head,1050 Fording Island Rd,Bluffton,SC,29910,(843)815-3321
-81.97323,27.998105,T-1299  Lakeland South,3570 Harden Blvd,Lakeland,FL,33803,(863)648-4412
-81.629045,30.186177,T-1300  Jacksonville Mandarin,10490 San Jose Blvd,Jacksonville,FL,32257,(904)268-4334
-80.752092,41.212957,T-1301  Niles,5555 Youngstown Warren Rd,Niles,OH,44446,(330)505-1928
-85.156643,35.025086,T-1302  Chattanooga East,1816 Gunbarrel Rd,Chattanooga,TN,37421,(423)490-1418
-93.201565,45.573546,T-1303  Cambridge,215 Balsam St N,Cambridge,MN,55008,(763)689-3858
-120.883852,37.522754,T-1304  Turlock,3000 Countryside Dr,Turlock,CA,95380,(209)632-0132
-118.08919,33.859478,T-1305  Cerritos West,11525 South St,Cerritos,CA,90703,(562)274-0063
-118.373354,34.022615,T-1306  Los Angeles,3535 S La Cienega Blvd,Los Angeles,CA,90016,(310)895-1131
-118.466822,34.174294,T-1307  Van Nuys,5711 Sepulveda Blvd,Van Nuys,CA,91411,(818)779-0163
-71.399305,42.304796,T-1308  Framingham,400 Cochituate Rd,Framingham,MA,1701,(508)628-3136
-118.459314,34.212337,T-1309  Van Nuys North,14920 Raymer St,Van Nuys,CA,91405,(818)922-1001
-81.710382,33.503682,T-1310  Aiken,2545 Whiskey Rd,Aiken,SC,29803,(803)644-2721
-88.106661,42.959603,T-1311  New Berlin,4798 S Moorland Rd,New Berlin,WI,53151,(262)207-0013
-75.51112,39.160931,T-1312  Dover,148 John Hunn Brown Rd,Dover,DE,19901,(302)741-0434
-83.189326,42.5455,T-1313  Troy,1315 Coolidge Hwy,Troy,MI,48084,(248)614-9792
-90.44552,38.511154,T-1314  Fenton,197 Gravois Bluffs Plaza Dr,Fenton,MO,63026,(636)326-1479
-74.24679,40.621903,T-1315  Linden,621 W Edgar Rd,Linden,NJ,7036,(908)474-1733
-110.987782,32.161045,T-1316  Tucson SW,1225 W Irvington Rd,Tucson,AZ,85714,(520)295-1277
-83.57581,41.543986,T-1317  Toledo SE,9666 Olde US 20,Rossford,OH,43460,(419)872-8310
-73.986811,41.96895,T-1318  Kingston,1300 Ulster Ave,Kingston,NY,12401,(845)336-2045
-80.877513,34.118477,T-1319  Columbia NE,10204 Two Notch Rd,Columbia,SC,29229,(803)419-4086
-87.637221,34.842123,T-1322  Florence,372 Cox Creek Pkwy,Florence,AL,35630,(256)764-6924
-88.264535,41.918598,T-1323  St Charles,3885 E Main St,St Charles,IL,60174,(630)232-3980
-81.43497,41.52416,T-1324  Mayfield Heights,1285 Som Center Rd,Mayfield Heights,OH,44124,(440)995-9300
-82.006374,41.46204,T-1325  Avon OH,35830 Detroit Rd,Avon,OH,44011,(440)937-4301
-104.858033,39.408542,T-1326  Castle Rock,5010 Founders Pkwy,Castle Rock,CO,80108,(303)663-4322
-111.923438,33.780043,T-1327  Far North Scottsdale,32351 N Scottsdale Rd,Scottsdale,AZ,85262,(480)575-7043
-118.072159,33.77585,T-1328  Seal Beach,12300 Seal Beach Blvd,Seal Beach,CA,90740,(562)596-9887
-118.331539,33.948402,T-1329  Inglewood,3471 W Century Blvd,Inglewood,CA,90303,(310)677-2436
-74.038912,40.898311,T-1330  Hackensack,630 Main St,Hackensack,NJ,7601,(201)678-0599
-122.10422,47.997451,T-1331  Lake Stevens,9601 Market Pl,Lake Stevens,WA,98258,(425)397-8144
-118.086152,34.147007,T-1332  Pasadena East,3121 E Colorado Blvd,Pasadena,CA,91107,(626)584-2931
-108.473111,45.805362,T-1333  Billings East,403 Main St,Billings,MT,59105,(406)256-7020
-87.459577,46.551669,T-1334  Marquette,3250 US Hwy 41 W,Marquette,MI,49855,(906)226-0088
-112.35156,33.637122,T-1335  Surprise,13731 W Bell Rd,Surprise,AZ,85374,(623)975-4122
-95.418484,29.691811,T-1336  Houston South Central,8500 Main St,Houston,TX,77025,(713)666-0967
-80.092566,26.303157,T-1337  Deerfield Beach,1200 S Federal Hwy,Deerfield Beach,FL,33441,(954)428-4970
-70.345694,43.633782,T-1338  South Portland,200 Running Hill Rd,South Portland,ME,4106,(207)871-1156
-97.134788,32.683633,T-1339  Arlington South,1600 W Arbrook Blvd,Arlington,TX,76015,(817)557-2177
-118.106501,33.925514,T-1340  Norwalk,10600 Firestone Blvd,Norwalk,CA,90650,(562)406-8870
-77.395659,38.856353,T-1341  Fair Lakes,13047 Fair Lakes Shopping Ctr,Fairfax,VA,22033,(703)449-7100
-87.886965,42.00803,T-1342  Rosemont,7000 Mannheim Rd,Rosemont,IL,60018,(847)795-1760
-73.87588,40.735602,T-1344  Queens Place,8801 Queens Blvd,Elmhurst,NY,11373,(718)760-5656
-74.541526,40.277127,T-1345  East Windsor,70 Princeton Hightstown Rd,East Windsor,NJ,8520,(609)371-2273
-86.679755,34.743693,T-1346  Huntsville West,6275 University Dr NW,Huntsville,AL,35806,(256)922-0189
-93.719428,32.441344,T-1347  Shreveport,7110 Youree Dr,Shreveport,LA,71105,(318)797-1190
-71.770075,42.293093,T-1348  Worcester,529 Lincoln St,Worcester,MA,1605,(508)852-3094
-82.00874,34.933952,T-1349  Spartanburg,8199 Warren H Abernathy Pkwy,Spartanburg,SC,29301,(864)574-1211
-86.010784,39.959137,T-1350  Fishers,11750 Commercial Dr,Fishers,IN,46038,(317)845-4945
-92.50268,44.062364,T-1351  Rochester,3827 Marketplace Dr NW,Rochester,MN,55901,(507)536-2555
-93.600863,44.825946,T-1352  Chaska,111 Pioneer Trl,Chaska,MN,55318,(952)361-3043
-90.581823,38.667253,T-1353  Chesterfield,40 THF Blvd,Chesterfield,MO,63005,(636)536-6207
-98.511609,29.610849,T-1354  San Antonio North,18288 Blanco Rd,San Antonio,TX,78258,(210)764-7876
-122.836428,47.043439,T-1355  Lacey,665 Sleater Kinney Rd SE,Lacey,WA,98503,(360)486-8920
-93.504591,44.919043,T-1356  Minnetonka,4848 County Road 101,Minnetonka,MN,55345,(952)401-3830
-113.555868,37.10055,T-1357  St George,275 S River Rd,Saint George,UT,84790,(435)627-2030
-73.765273,41.032469,T-1358  White Plains,9 City Pl,White Plains,NY,10601,(914)821-0012
-95.565596,29.565414,T-1359  Missouri City,6000 Highway 6,Missouri City,TX,77459,(281)403-6662
-111.973703,33.67474,T-1360  Phoenix NE,21001 N Tatum Blvd Ste 20,Phoenix,AZ,85050,(480)419-9380
-112.260651,33.554563,T-1361  Peoria SW,9350 W Northern Ave,Glendale,AZ,85305,(623)877-8440
-118.330015,34.189277,T-1362  Burbank,1800 W Empire Ave,Burbank,CA,91504,(818)238-0132
-119.782545,39.465545,T-1363  Reno South,6845 Sierra Center Pkwy,Reno,NV,89511,(775)853-8900
-86.157987,39.602247,T-1364  Greenwood South,895 S State Rd 135,Greenwood,IN,46143,(317)883-5200
-74.92281,39.868614,T-1365  Marlton,751 Route 73 S,Evesham,NJ,8053,(856)810-8442
-86.232378,39.936413,T-1366  Carmel West,10401 N Michigan Rd,Carmel,IN,46032,(317)876-0809
-86.541404,34.672946,T-1367  Huntsville South,2750 Carl T Jones Dr SE Ste 7,Huntsville,AL,35802,(256)650-3491
-97.101574,32.880512,T-1368  Euless,1401 W Glade Rd,Euless,TX,76039,(817)399-8494
-91.060073,30.385096,T-1369  Baton Rouge Siegen,6885 Siegen Ln,Baton Rouge,LA,70809,(225)293-0984
-84.146975,35.90468,T-1370  Farragut,11100 Parkside Dr,Knoxville,TN,37922,(865)675-8200
-80.97841,34.938765,T-1371  Rock Hill,1900 Springsteen Rd,Rock Hill,SC,29730,(803)985-3040
-104.976135,39.915385,T-1372  Thornton,1001 E 120th Ave,Thornton,CO,80233,(303)280-0400
-72.816572,41.551684,T-1373  Meriden,474 Chamberlain Hwy,Meriden,CT,6451,(203)634-6049
-71.32111,41.794509,T-1374  Seekonk,79 Commerce Way,Seekonk,MA,2771,(508)336-1117
-93.274894,44.974832,T-1375  Mpls Nicollet Mall,900 Nicollet Mall,Minneapolis,MN,55403,(612)338-0085
-88.226704,30.674591,T-1376  Mobile West,790 Schillinger Rd S,Mobile,AL,36695,(251)607-0265
-95.025106,29.53953,T-1377  Clear Lake Shores,255 Marina Bay Dr,Clear Lake Shores,TX,77565,(281)538-7626
-74.044863,40.231322,T-1378  Ocean Township,2331 Route 66 Unit E,Ocean,NJ,7712,(732)918-6645
-83.714545,32.817588,T-1379  Macon,4685 Presidential Pkwy,Macon,GA,31206,(478)405-0273
-83.683848,32.617383,T-1380  Warner Robins,2929 Watson Blvd,Warner Robins,GA,31093,(478)971-2141
-82.594695,40.786657,T-1381  Mansfield,2205 Walker Lake Rd,Mansfield,OH,44903,(419)747-1313
-82.355612,28.172889,T-1382  New Tampa,1201 County Road 581,Wesley Chapel,FL,33543,(813)907-6687
-117.9642,33.8785,T-1383  West Fullerton,1893 W Malvern Ave,Fullerton,CA,92833,(714)278-1024
-119.102768,35.384607,T-1384  Bakersfield NW,9100 Rosedale Hwy,Bakersfield,CA,93312,(661)589-0554
-87.951001,42.154426,T-1385  Wheeling,1400 W Lake Cook Rd,Wheeling,IL,60090,(847)215-5051
-111.681542,33.453747,T-1386  Mesa Red Mountain,2151 N Power Rd,Mesa,AZ,85215,(480)830-2035
-73.28777,40.810652,T-1387  Commack South,4 Henry St,Commack,NY,11725,(631)462-5507
-94.535067,39.173659,T-1388  Kansas City Chouteau,4375 N Chouteau Trfy,Kansas City,MO,64117,(816)452-2164
-75.091602,39.82996,T-1389  Deptford,1900 Deptford Center Rd,Deptford,NJ,8096,(856)401-8878
-84.246522,33.844903,T-1390  Northlake,4241 Lavista Rd,Tucker,GA,30084,(770)270-5375
-80.032114,32.798076,T-1391  Charleston South,2070 Sam Rittenberg Blvd,Charleston,SC,29407,(843)763-0756
-94.408329,38.929307,T-1392  Lees Summit,1850 NW Chipman Rd,Lees Summit,MO,64081,(816)524-1405
-84.275237,39.16216,T-1393  Milford,100 Rivers Edge,Milford,OH,45150,(513)831-5294
-84.134074,34.186128,T-1394  Cumming,1525 Market Place Blvd,Cumming,GA,30041,(678)455-9618
-96.96864,33.010386,T-1395  Vista Ridge,725 Hebron Pkwy,Lewisville,TX,75057,(972)459-2605
-95.15321,29.65363,T-1396  Pasadena,5757 Fairmont Pkwy,Pasadena,TX,77505,(281)504-0143
-97.546319,35.614055,T-1397  Quail Springs,13924 N Pennsylvania Ave,Oklahoma City,OK,73134,(405)752-0183
-97.461917,35.651555,T-1398  Edmond,1200 E 2nd St,Edmond,OK,73034,(405)844-5072
-93.248154,30.199507,T-1399  Lake Charles,1720 W Prien Lake Rd,Lake Charles,LA,70601,(337)474-2391
-84.744847,33.884734,T-1400  Hiram,5220 Jimmy Lee Smith Pkwy,Hiram,GA,30141,(678)567-0142
-73.870047,40.655998,T-1401  Gateway,519 Gateway Dr,Brooklyn,NY,11239,(718)235-6032
-88.31917,41.69463,T-1402  Oswego,3020 Route 34,Oswego,IL,60543,(630)554-4000
-88.206777,41.648944,T-1403  Plainfield,12800 S State Route 59,Plainfield,IL,60544,(815)577-5100
-71.518726,41.876469,T-1404  Smithfield,371 Putnam Pike Ste A-250,Smithfield,RI,2917,(401)232-1699
-123.171101,44.049246,T-1405  Eugene,4575 W 11th Ave,Eugene,OR,97402,(541)684-5995
-122.444032,45.532852,T-1406  Fairview,21500 NE Halsey St,Fairview,OR,97024,(503)674-9109
-122.47112,37.670375,T-1407  Daly City Serramonte,133 Serramonte Ctr,Daly City,CA,94015,(650)755-2393
-118.224907,34.141408,T-1408  Los Angeles Eagle Rock,2626 Colorado Blvd,Los Angeles,CA,90041,(323)258-1355
-118.140954,33.852213,T-1409  Lakewood Center Mall,141 Lakewood Center Mall,Lakewood,CA,90712,(562)894-0019
-117.147366,32.76925,T-1410  San Diego Mission Valley,1288 Camino Del Rio N,San Diego,CA,92108,(619)542-0026
-118.071001,34.07411,T-1411  Rosemead,3600 Rosemead Blvd,Rosemead,CA,91770,(626)280-8024
-122.031362,37.374051,T-1412  Sunnyvale,211 W Iowa Ave,Sunnyvale,CA,94086,(408)749-8344
-104.86328,39.693928,T-1413  Aurora West,1400 S Havana St,Aurora,CO,80012,(303)755-8530
-79.942119,40.875308,T-1414  Butler,200 Butler Commons,Butler,PA,16001,(724)283-2489
-77.0567,39.0368,T-1415  Wheaton,11160 Veirs Mill Rd,Wheaton,MD,20902,(301)946-8006
-77.1739,38.77595,T-1416  Springfield,6600 Springfield Mall,Springfield,VA,22150,(703)921-0220
-119.788079,36.822249,T-1417  Fresno Central,5740 N Blackstone Ave,Fresno,CA,93710,(559)431-8622
-117.924993,33.858415,T-1418  Fullerton South,200 W Orangethorpe Ave,Fullerton,CA,92832,(714)992-4565
-122.560724,45.516511,T-1419  Portland East,9800 SE Washington St,Portland,OR,97216,(503)252-5850
-76.414212,36.826938,T-1420  Chesapeake Sq Mall,4200 Portsmouth Blvd,Chesapeake,VA,23321,(757)465-8400
-124.145312,40.805489,T-1421  Eureka,2525 4th St,Eureka,CA,95501,(707)442-0201
-121.985202,37.545117,T-1422  Fremont Hub,39201 Fremont Blvd,Fremont,CA,94538,(510)795-6305
-117.691575,34.089419,T-1423  Montclair,9052 Central Ave,Montclair,CA,91763,(909)624-5717
-118.07622,33.918404,T-1424  Norwalk East,12051 Imperial Hwy,Norwalk,CA,90650,(562)409-5036
-118.08547,34.001633,T-1425  Pico Rivera,8800 Whittier Blvd,Pico Rivera,CA,90660,(562)949-6200
-121.843141,37.372321,T-1426  San Jose Capitol,450 N Capital Ave,San Jose,CA,95133,(408)254-8931
-121.98878,37.29189,T-1427  San Jose Westgate,1600 Saratoga Ave,San Jose,CA,95129,(408)871-7984
-122.126376,37.69973,T-1428  San Leandro Bayfair,15555 E 14th St Ste 400,San Leandro,CA,94578,(510)276-2699
-111.865635,33.391837,T-1429  Mesa West,1230 S Longmore Ave,Mesa,AZ,85202,(480)281-0105
-96.697575,32.943423,T-1430  Richardson Sq Mall,601 S Plano Rd,Richardson,TX,75081,(214)530-0183
-77.143818,38.86935,T-1431  Falls Church,6100 Arlington Blvd,Falls Church,VA,22044,(703)237-8118
-111.715835,33.573224,T-1432  Fountain Hills,16825 E Shea Blvd,Fountain Hills,AZ,85268,(480)837-8557
-122.681848,45.611939,T-1433  Portland NW,1400 N Hayden Island Dr,Portland,OR,97217,(503)247-0331
-95.542836,29.781554,T-1435  Houston Memorial,984 Gessner Rd,Houston,TX,77024,(713)300-0227
-94.606934,38.969906,T-1436  Ward Parkway,8509 State Line Rd,Kansas City,MO,64114,(816)444-6012
-87.7005,41.94539,T-1437  Chicago Mid North,2939 W Addison St,Chicago,IL,60618,(773)604-7680
-122.308556,38.321955,T-1438  Napa North,4000 Bel Aire Plaza,Napa,CA,94558,(707)225-3016
-110.91494,32.22243,T-1439  Tucson El Con Mall,3699 E Broadway Blvd,Tucson,AZ,85716,(520)917-0116
-71.089886,42.376897,T-1441  Somerville,180 Somerville Ave,Somerville,MA,2143,(617)776-4036
-71.158858,42.363947,T-1442  Watertown,550 Arsenal St,Watertown,MA,2472,(617)924-6574
-75.146161,39.924343,T-1443  Philadelphia SE,1 Mifflin St,Philadelphia,PA,19148,(215)463-7311
-122.505205,45.615341,T-1444  Vancouver East,16200 SE Mill Plain Blvd,Vancouver,WA,98684,(360)449-6420
-86.177005,41.717548,T-1445  Mishawaka,155 University Dr E,Granger,IN,46530,(574)243-7442
-85.904937,41.620909,T-1446  Goshen,3938 Midway Rd,Goshen,IN,46526,(574)875-6400
-84.426521,39.161909,T-1447  Cincinnati Central,4825A Marburg Ave,Cincinnati,OH,45209,(513)631-5690
-93.108892,45.182926,T-1448  Lino Lakes,749 Apollo Dr,Lino Lakes,MN,55014,(651)784-7601
-90.181635,30.002383,T-1449  Metairie,4500 Veterans Memorial Blvd,Metairie,LA,70006,(504)888-2184
-90.757081,29.612983,T-1450  Houma,1727 Martin Luther King Jr Blvd,Houma,LA,70360,(985)223-2575
-90.057592,29.891056,T-1451  Harvey,1731 Manhattan Blvd,Harvey,LA,70058,(504)227-2014
-79.837886,34.195255,T-1452  Florence,2791 David H Mcleod Blvd,Florence,SC,29501,(843)667-6731
-83.438582,33.942715,T-1453  Athens,3065 Atlanta Hwy,Athens,GA,30606,(706)208-9379
-81.978261,26.606402,T-1454  Cape Coral,2430 Santa Barbara Blvd,Cape Coral,FL,33914,(239)458-5868
-94.46113,39.247302,T-1455  Liberty,9220 NE Barry Rd,Kansas City,MO,64157,(816)781-4238
-93.558377,45.200655,T-1456  Rogers,21615 S Diamond Lake Rd,Rogers,MN,55374,(763)428-1394
-95.264685,30.017289,T-1457  Humble,20777 Hwy 59 N,Humble,TX,77338,(281)446-1081
-95.433255,30.048928,T-1458  Houston North Central,19511 I H 45,Spring,TX,77388,(281)288-2043
-95.386117,29.554934,T-1459  Pearland,3045 Silverlake Village St,Pearland,TX,77584,(713)436-4892
-87.633569,41.568917,T-1460  Homewood,17605 Halsted St,Homewood,IL,60430,(708)335-5250
-84.21658,33.466623,T-1461  McDonough,1850 Jonesboro Rd,Mcdonough,GA,30253,(678)583-2184
-115.26881,36.282566,T-1462  Las Vegas Far NW,6480 Sky Pointe Dr,Las Vegas,NV,89131,(702)839-1591
-80.646297,41.021659,T-1463  Boardman,417 Boardman Poland Rd,Boardman,OH,44512,(330)758-5900
-75.138879,40.67576,T-1464  Greenwich Township,1204 New Brunswick Ave,Phillipsburg,NJ,8865,(908)387-1305
-83.532947,42.487273,T-1465  Novi,27100 Wixom Rd,Novi,MI,48374,(248)374-1282
-83.03283,42.710742,T-1466  Shelby Township,8200 26 Mile Rd,Shelby Township,MI,48316,(586)677-8687
-92.068733,32.498084,T-1469  Monroe,4103 Pecanland Mall Dr,Monroe,LA,71203,(318)361-3781
-94.157924,36.114659,T-1470  Fayetteville,3545 N Shiloh Dr,Fayetteville,AR,72703,(479)443-5517
-104.822857,39.715503,T-1471  Aurora,14200 E Ellsworth Ave,Aurora,CO,80012,(303)214-0114
-122.06413,37.608402,T-1472  Hayward,2499 Whipple Rd,Hayward,CA,94544,(510)471-9166
